row_type,flow_id,step,x,y0,y1,node_x0,node_x1,node_y0,node_y1,label_x,label_y,publisher,genre,game_count,publisher_visible_total,publisher_full_total,publisher_top10_coverage_percent,publisher_visible_share_percent,genre_visible_total
flow,60,29,0.892,8143.248,8218.248,,,,,,,Ubisoft,Adventure,75,754,862,87.5,9.95,476
flow,60,30,0.92,8148.0,8223.0,,,,,,,Ubisoft,Adventure,75,754,862,87.5,9.95,476
flow,61,0,0.08,6835.0,6911.0,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,1,0.108,6816.8492,6892.8492,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,2,0.136,6764.0468,6840.0468,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,3,0.164,6679.068,6755.068,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,4,0.192,6564.3879,6640.3879,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,5,0.22,6422.4815,6498.4815,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,6,0.248,6255.824,6331.824,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,7,0.276,6066.8905,6142.8905,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,8,0.304,5858.1561,5934.1561,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,9,0.332,5632.096,5708.096,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,10,0.36,5391.1852,5467.1852,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,11,0.388,5137.8988,5213.8988,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,12,0.416,4874.712,4950.712,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,13,0.444,4604.0999,4680.0999,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,14,0.472,4328.5375,4404.5375,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,15,0.5,4050.5,4126.5,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,16,0.528,3772.4625,3848.4625,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,17,0.556,3496.9001,3572.9001,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,18,0.584,3226.288,3302.288,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,19,0.612,2963.1012,3039.1012,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,20,0.64,2709.8148,2785.8148,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,21,0.668,2468.904,2544.904,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,22,0.696,2242.8439,2318.8439,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,23,0.724,2034.1095,2110.1095,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,24,0.752,1845.176,1921.176,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,25,0.78,1678.5185,1754.5185,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,26,0.808,1536.6121,1612.6121,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,27,0.836,1421.932,1497.932,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,28,0.864,1336.9532,1412.9532,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,29,0.892,1284.1508,1360.1508,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,61,30,0.92,1266.0,1342.0,,,,,,,Electronic Arts,Misc,76,760,850,89.4,10.0,1412
flow,62,0,0.08,6911.0,7014.0,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,1,0.108,6896.0023,6999.0023,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,2,0.136,6852.3728,6955.3728,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,3,0.164,6782.1564,6885.1564,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,4,0.192,6687.3985,6790.3985,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,5,0.22,6570.144,6673.144,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,6,0.248,6432.4382,6535.4382,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,7,0.276,6276.3262,6379.3262,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,8,0.304,6103.8531,6206.8531,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,9,0.332,5917.064,6020.064,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,10,0.36,5718.0041,5821.0041,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,11,0.388,5508.7186,5611.7186,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,12,0.416,5291.2524,5394.2524,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,13,0.444,5067.6509,5170.6509,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,14,0.472,4839.9591,4942.9591,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,15,0.5,4610.2222,4713.2222,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,16,0.528,4380.4853,4483.4853,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,17,0.556,4152.7935,4255.7935,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,18,0.584,3929.192,4032.192,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,19,0.612,3711.7259,3814.7259,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,20,0.64,3502.4403,3605.4403,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,21,0.668,3303.3804,3406.3804,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,22,0.696,3116.5914,3219.5914,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,23,0.724,2944.1183,3047.1183,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,24,0.752,2788.0062,2891.0062,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,25,0.78,2650.3004,2753.3004,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,26,0.808,2533.046,2636.046,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,27,0.836,2438.288,2541.288,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,28,0.864,2368.0717,2471.0717,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,29,0.892,2324.4421,2427.4421,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,62,30,0.92,2309.4444,2412.4444,,,,,,,Electronic Arts,Sports,103,760,850,89.4,13.55,1031
flow,63,0,0.08,7014.0,7084.0,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,1,0.108,7002.1131,7072.1131,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,2,0.136,6967.5331,7037.5331,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,3,0.164,6911.8809,6981.8809,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,4,0.192,6836.7774,6906.7774,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,5,0.22,6743.8436,6813.8436,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,6,0.248,6634.7004,6704.7004,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,7,0.276,6510.9688,6580.9688,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,8,0.304,6374.2697,6444.2697,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,9,0.332,6226.224,6296.224,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,10,0.36,6068.4527,6138.4527,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,11,0.388,5902.5767,5972.5767,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,12,0.416,5730.2169,5800.2169,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,13,0.444,5552.9943,5622.9943,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,14,0.472,5372.5298,5442.5298,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,15,0.5,5190.4444,5260.4444,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,16,0.528,5008.359,5078.359,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,17,0.556,4827.8946,4897.8946,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,18,0.584,4650.672,4720.672,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,19,0.612,4478.3122,4548.3122,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,20,0.64,4312.4362,4382.4362,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,21,0.668,4154.6649,4224.6649,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,22,0.696,4006.6192,4076.6192,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,23,0.724,3869.9201,3939.9201,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,24,0.752,3746.1884,3816.1884,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,25,0.78,3637.0453,3707.0453,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,26,0.808,3544.1115,3614.1115,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,27,0.836,3469.008,3539.008,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,28,0.864,3413.3558,3483.3558,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,29,0.892,3378.7758,3448.7758,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,63,30,0.92,3366.8889,3436.8889,,,,,,,Electronic Arts,Action,70,760,850,89.4,9.21,1021
flow,64,0,0.08,7084.0,7209.0,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,1,0.108,7074.8328,7199.8328,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,2,0.136,7048.1645,7173.1645,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,3,0.164,7005.2453,7130.2453,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,4,0.192,6947.3252,7072.3252,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,5,0.22,6875.6543,7000.6543,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,6,0.248,6791.4827,6916.4827,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,7,0.276,6696.0603,6821.0603,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,8,0.304,6590.6374,6715.6374,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,9,0.332,6476.464,6601.464,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,10,0.36,6354.7901,6479.7901,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,11,0.388,6226.8659,6351.8659,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,12,0.416,6093.9413,6218.9413,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,13,0.444,5957.2666,6082.2666,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,14,0.472,5818.0917,5943.0917,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,15,0.5,5677.6667,5802.6667,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,16,0.528,5537.2417,5662.2417,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,17,0.556,5398.0668,5523.0668,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,18,0.584,5261.392,5386.392,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,19,0.612,5128.4675,5253.4675,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,20,0.64,5000.5432,5125.5432,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,21,0.668,4878.8693,5003.8693,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,22,0.696,4764.6959,4889.6959,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,23,0.724,4659.273,4784.273,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,24,0.752,4563.8507,4688.8507,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,25,0.78,4479.679,4604.679,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,26,0.808,4408.0081,4533.0081,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,27,0.836,4350.088,4475.088,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,28,0.864,4307.1688,4432.1688,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,29,0.892,4280.5005,4405.5005,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,64,30,0.92,4271.3333,4396.3333,,,,,,,Electronic Arts,Shooter,125,760,850,89.4,16.45,891
flow,65,0,0.08,7209.0,7236.0,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,1,0.108,7202.4351,7229.4351,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,2,0.136,7183.3373,7210.3373,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,3,0.164,7152.6018,7179.6018,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,4,0.192,7111.1237,7138.1237,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,5,0.22,7059.7984,7086.7984,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,6,0.248,6999.5209,7026.5209,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,7,0.276,6931.1865,6958.1865,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,8,0.304,6855.6905,6882.6905,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,9,0.332,6773.928,6800.928,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,10,0.36,6686.7942,6713.7942,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,11,0.388,6595.1844,6622.1844,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,12,0.416,6499.9938,6526.9938,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,13,0.444,6402.1175,6429.1175,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,14,0.472,6302.4508,6329.4508,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,15,0.5,6201.8889,6228.8889,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,16,0.528,6101.327,6128.327,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,17,0.556,6001.6603,6028.6603,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,18,0.584,5903.784,5930.784,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,19,0.612,5808.5933,5835.5933,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,20,0.64,5716.9835,5743.9835,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,21,0.668,5629.8498,5656.8498,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,22,0.696,5548.0873,5575.0873,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,23,0.724,5472.5912,5499.5912,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,24,0.752,5404.2569,5431.2569,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,25,0.78,5343.9794,5370.9794,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,26,0.808,5292.6541,5319.6541,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,27,0.836,5251.176,5278.176,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,28,0.864,5220.4405,5247.4405,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,29,0.892,5201.3427,5228.3427,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,65,30,0.92,5194.7778,5221.7778,,,,,,,Electronic Arts,Platform,27,760,850,89.4,3.55,704
flow,66,0,0.08,7236.0,7310.0,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,1,0.108,7231.4638,7305.4638,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,2,0.136,7218.2677,7292.2677,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,3,0.164,7197.0302,7271.0302,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,4,0.192,7168.3699,7242.3699,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,5,0.22,7132.9053,7206.9053,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,6,0.248,7091.2551,7165.2551,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,7,0.276,7044.0378,7118.0378,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,8,0.304,6991.8719,7065.8719,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,9,0.332,6935.376,7009.376,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,10,0.36,6875.1687,6949.1687,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,11,0.388,6811.8686,6885.8686,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,12,0.416,6746.0942,6820.0942,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,13,0.444,6678.4641,6752.4641,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,14,0.472,6609.5969,6683.5969,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,15,0.5,6540.1111,6614.1111,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,16,0.528,6470.6253,6544.6253,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,17,0.556,6401.7581,6475.7581,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,18,0.584,6334.128,6408.128,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,19,0.612,6268.3536,6342.3536,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,20,0.64,6205.0535,6279.0535,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,21,0.668,6144.8462,6218.8462,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,22,0.696,6088.3504,6162.3504,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,23,0.724,6036.1845,6110.1845,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,24,0.752,5988.9671,6062.9671,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,25,0.78,5947.3169,6021.3169,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,26,0.808,5911.8523,5985.8523,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,27,0.836,5883.192,5957.192,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,28,0.864,5861.9545,5935.9545,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,29,0.892,5848.7584,5922.7584,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,66,30,0.92,5844.2222,5918.2222,,,,,,,Electronic Arts,Role-Playing,74,760,850,89.4,9.74,602
flow,67,0,0.08,7310.0,7455.0,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,1,0.108,7307.0102,7452.0102,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,2,0.136,7298.3125,7443.3125,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,3,0.164,7284.3147,7429.3147,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,4,0.192,7265.4244,7410.4244,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,5,0.22,7242.0494,7387.0494,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,6,0.248,7214.5973,7359.5973,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,7,0.276,7183.476,7328.476,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,8,0.304,7149.0929,7294.0929,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,9,0.332,7111.856,7256.856,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,10,0.36,7072.1728,7217.1728,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,11,0.388,7030.4512,7175.4512,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,12,0.416,6987.0987,7132.0987,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,13,0.444,6942.5231,7087.5231,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,14,0.472,6897.132,7042.132,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,15,0.5,6851.3333,6996.3333,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,16,0.528,6805.5346,6950.5346,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,17,0.556,6760.1436,6905.1436,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,18,0.584,6715.568,6860.568,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,19,0.612,6672.2155,6817.2155,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,20,0.64,6630.4938,6775.4938,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,21,0.668,6590.8107,6735.8107,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,22,0.696,6553.5737,6698.5737,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,23,0.724,6519.1907,6664.1907,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,24,0.752,6488.0693,6633.0693,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,25,0.78,6460.6173,6605.6173,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,26,0.808,6437.2423,6582.2423,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,27,0.836,6418.352,6563.352,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,28,0.864,6404.3542,6549.3542,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,29,0.892,6395.6565,6540.6565,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,67,30,0.92,6392.6667,6537.6667,,,,,,,Electronic Arts,Simulation,145,760,850,89.4,19.08,590
flow,68,0,0.08,7455.0,7475.0,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,1,0.108,7454.0258,7474.0258,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,2,0.136,7451.1919,7471.1919,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,3,0.164,7446.6311,7466.6311,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,4,0.192,7440.4762,7460.4762,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,5,0.22,7432.8601,7452.8601,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,6,0.248,7423.9156,7443.9156,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,7,0.276,7413.7755,7433.7755,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,8,0.304,7402.5727,7422.5727,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,9,0.332,7390.44,7410.44,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,10,0.36,7377.5103,7397.5103,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,11,0.388,7363.9164,7383.9164,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,12,0.416,7349.7911,7369.7911,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,13,0.444,7335.2673,7355.2673,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,14,0.472,7320.4779,7340.4779,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,15,0.5,7305.5556,7325.5556,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,16,0.528,7290.6333,7310.6333,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,17,0.556,7275.8438,7295.8438,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,18,0.584,7261.32,7281.32,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,19,0.612,7247.1947,7267.1947,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
flow,68,20,0.64,7233.6008,7253.6008,,,,,,,Electronic Arts,Puzzle,20,760,850,89.4,2.63,566
