row_type,link_id,publisher,genre,title_count,publisher_selected_total,genre_selected_total,publisher_share_pct,x,y0,y1,x1,x2,node_label,node_count,label_x,label_y
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.5,32.5166,34.413,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.528,33.6033,35.4997,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.556,34.6804,36.5768,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.584,35.7381,37.6345,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.612,36.7668,38.6632,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.64,37.7568,39.6532,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.668,38.6984,40.5948,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.696,39.582,41.4784,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.724,40.3979,42.2942,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.752,41.1363,43.0327,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.78,41.7877,43.6841,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.808,42.3424,44.2388,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.836,42.7906,44.687,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.864,43.1228,45.0192,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.892,43.3292,45.2255,,,,,,
link,Ubisoft → Shooter,Ubisoft,Shooter,85,381,651,22.3097,0.92,43.4001,45.2965,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.08,23.5295,24.7343,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.108,23.6479,24.8527,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.136,23.9923,25.1971,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.164,24.5467,25.7514,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.192,25.2948,26.4995,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.22,26.2204,27.4252,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.248,27.3076,28.5123,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.276,28.54,29.7448,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.304,29.9016,31.1064,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.332,31.3763,32.581,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.36,32.9478,34.1526,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.388,34.6,35.8048,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.416,36.3169,37.5216,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.444,38.0821,39.2869,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.472,39.8797,41.0844,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.5,41.6934,42.8981,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.528,43.5071,44.7118,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.556,45.3046,46.5094,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.584,47.0699,48.2746,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.612,48.7867,49.9914,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.64,50.4389,51.6437,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.668,52.0104,53.2152,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.696,53.4851,54.6898,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.724,54.8467,56.0514,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.752,56.0791,57.2839,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.78,57.1663,58.371,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.808,58.092,59.2967,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.836,58.84,60.0448,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.864,59.3944,60.5991,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.892,59.7388,60.9436,,,,,,
link,Ubisoft → Platform,Ubisoft,Platform,54,381,650,14.1732,0.92,59.8572,61.062,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.08,24.7343,25.4928,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.108,24.8987,25.6572,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.136,25.3769,26.1355,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.164,26.1466,26.9052,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.192,27.1854,27.9439,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.22,28.4707,29.2293,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.248,29.9803,30.7388,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.276,31.6916,32.4501,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.304,33.5822,34.3408,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.332,35.6298,36.3883,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.36,37.8119,38.5704,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.388,40.1061,40.8646,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.416,42.4899,43.2485,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.444,44.941,45.6996,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.472,47.437,48.1956,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.5,49.9554,50.7139,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.528,52.4738,53.2323,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.556,54.9697,55.7283,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.584,57.4208,58.1794,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.612,59.8047,60.5632,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.64,62.0989,62.8574,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.668,64.281,65.0395,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.696,66.3286,67.0871,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.724,68.2192,68.9778,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.752,69.9305,70.6891,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.78,71.44,72.1986,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.808,72.7254,73.4839,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.836,73.7641,74.5227,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.864,74.5338,75.2924,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.892,75.0121,75.7706,,,,,,
link,Ubisoft → Puzzle,Ubisoft,Puzzle,34,381,535,8.9239,0.92,75.1765,75.9351,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.08,25.4928,26.1175,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.108,25.7035,26.3282,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.136,26.3164,26.9411,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.164,27.3029,27.9276,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.192,28.6341,29.2588,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.22,30.2814,30.9061,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.248,32.216,32.8407,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.276,34.4092,35.0339,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.304,36.8322,37.4569,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.332,39.4563,40.081,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.36,42.2529,42.8776,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.388,45.1931,45.8178,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.416,48.2482,48.8729,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.444,51.3895,52.0142,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.472,54.5883,55.213,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.5,57.8158,58.4405,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.528,61.0433,61.668,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.556,64.2421,64.8668,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.584,67.3834,68.0081,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.612,70.4385,71.0632,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.64,73.3787,74.0034,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.668,76.1753,76.8,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.696,78.7994,79.4241,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.724,81.2225,81.8471,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.752,83.4156,84.0403,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.78,85.3502,85.9749,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.808,86.9975,87.6222,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.836,88.3287,88.9534,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.864,89.3152,89.9399,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.892,89.9281,90.5528,,,,,,
link,Ubisoft → Role-Playing,Ubisoft,Role-Playing,28,381,519,7.3491,0.92,90.1388,90.7635,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.08,28.1175,33.4274,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.108,28.0515,33.3613,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.136,27.8593,33.1692,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.164,27.5501,32.86,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.192,27.1328,32.4427,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.22,26.6164,31.9263,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.248,26.01,31.3199,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.276,25.3225,30.6324,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.304,24.563,29.8729,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.332,23.7404,29.0503,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.36,22.8638,28.1737,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.388,21.9422,27.252,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.416,20.9845,26.2944,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.444,19.9998,25.3097,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.472,18.9971,24.307,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.5,17.9854,23.2952,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.528,16.9737,22.2835,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.556,15.971,21.2808,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.584,14.9863,20.2961,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.612,14.0286,19.3385,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.64,13.1069,18.4168,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.668,12.2303,17.5402,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.696,11.4077,16.7176,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.724,10.6482,15.9581,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.752,9.9607,15.2706,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.78,9.3543,14.6642,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.808,8.8379,14.1478,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.836,8.4206,13.7305,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.864,8.1114,13.4213,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.892,7.9193,13.2292,,,,,,
link,Sega → Sports,Sega,Sports,238,936,852,25.4274,0.92,7.8532,13.1631,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.08,33.4274,37.2871,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.108,33.405,37.2647,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.136,33.3399,37.1996,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.164,33.2352,37.0949,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.192,33.0938,36.9535,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.22,32.9189,36.7786,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.248,32.7135,36.5732,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.276,32.4807,36.3404,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.304,32.2234,36.0831,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.332,31.9448,35.8045,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.36,31.6479,35.5076,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.388,31.3357,35.1954,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.416,31.0114,34.8711,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.444,30.6778,34.5375,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.472,30.3382,34.1979,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.5,29.9955,33.8552,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.528,29.6529,33.5126,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.556,29.3132,33.1729,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.584,28.9797,32.8394,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.612,28.6553,32.515,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.64,28.3432,32.2029,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.668,28.0463,31.906,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.696,27.7676,31.6273,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.724,27.5104,31.3701,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.752,27.2775,31.1372,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.78,27.0721,30.9318,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.808,26.8972,30.7569,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.836,26.7559,30.6156,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.864,26.6512,30.5108,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.892,26.5861,30.4458,,,,,,
link,Sega → Action,Sega,Action,173,936,827,18.4829,0.92,26.5637,30.4234,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.08,37.2871,40.4551,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.108,37.3132,40.4812,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.136,37.3891,40.5572,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.164,37.5113,40.6794,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.192,37.6763,40.8443,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.22,37.8804,41.0484,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.248,38.12,41.2881,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.276,38.3918,41.5598,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.304,38.692,41.86,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.332,39.0171,42.1852,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.36,39.3636,42.5316,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.388,39.7279,42.8959,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.416,40.1064,43.2744,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.444,40.4956,43.6636,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.472,40.8919,44.06,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.5,41.2918,44.4598,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.528,41.6916,44.8597,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.556,42.088,45.256,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.584,42.4772,45.6452,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.612,42.8557,46.0238,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.64,43.22,46.388,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.668,43.5664,46.7345,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.696,43.8916,47.0596,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.724,44.1918,47.3598,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.752,44.4635,47.6316,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.78,44.7032,47.8713,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.808,44.9073,48.0754,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.836,45.0722,48.2403,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.864,45.1944,48.3625,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.892,45.2704,48.4384,,,,,,
link,Sega → Shooter,Sega,Shooter,142,936,651,15.1709,0.92,45.2965,48.4646,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.08,40.4551,44.4264,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.108,40.5223,44.4935,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.136,40.7177,44.6889,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.164,41.0321,45.0034,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.192,41.4565,45.4277,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.22,41.9816,45.9528,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.248,42.5982,46.5695,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.276,43.2973,47.2686,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.304,44.0697,48.041,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.332,44.9062,48.8775,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.36,45.7976,49.7689,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.388,46.7349,50.7061,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.416,47.7087,51.68,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.444,48.7101,52.6813,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.472,49.7297,53.701,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.5,50.7586,54.7298,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.528,51.7874,55.7586,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.556,52.807,56.7783,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.584,53.8084,57.7796,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.612,54.7822,58.7535,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.64,55.7195,59.6907,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.668,56.6109,60.5821,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.696,57.4474,61.4186,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.724,58.2198,62.191,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.752,58.9189,62.8901,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.78,59.5355,63.5068,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.808,60.0606,64.0319,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.836,60.485,64.4562,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.864,60.7994,64.7707,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.892,60.9948,64.9661,,,,,,
link,Sega → Platform,Sega,Platform,178,936,650,19.0171,0.92,61.062,65.0332,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.08,44.4264,45.8765,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.108,44.5291,45.9792,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.136,44.8278,46.278,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.164,45.3086,46.7588,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.192,45.9575,47.4076,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.22,46.7604,48.2105,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.248,47.7033,49.1535,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.276,48.7722,50.2224,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.304,49.9532,51.4034,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.332,51.2322,52.6824,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.36,52.5953,54.0455,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.388,54.0284,55.4785,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.416,55.5174,56.9676,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.444,57.0485,58.4987,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.472,58.6076,60.0578,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.5,60.1807,61.6309,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.528,61.7538,63.204,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.556,63.3129,64.7631,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.584,64.844,66.2942,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.612,66.3331,67.7832,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.64,67.7661,69.2163,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.668,69.1292,70.5794,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.696,70.4082,71.8584,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.724,71.5892,73.0394,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.752,72.6581,74.1083,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.78,73.6011,75.0512,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.808,74.404,75.8541,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.836,75.0528,76.503,,,,,,
link,Sega → Puzzle,Sega,Puzzle,65,936,535,6.9444,0.864,75.5336,76.9838,,,,,,
