Name,Platform,Year_of_Release,Genre,User_Score,User_Count
Godai: Elemental Force,PS2,2002.0,Action,3.8,19.0
Still Life,XB,2005.0,Adventure,8.2,5.0
Big Mutha Truckers 2,XB,2005.0,Racing,3.4,5.0
SpongeBob's Truth or Square,X360,2009.0,Action,6.5,15.0
I-Ninja,XB,2003.0,Platform,8.4,8.0
The Lord of the Rings: The Battle for Middle-Earth,PC,2004.0,Strategy,8.6,199.0
Kessen III,PS2,2004.0,Strategy,8.1,20.0
The King of Fighters Collection: The Orochi Saga,PSP,2008.0,Fighting,7.0,9.0
Aero Elite: Combat Academy,PS2,2002.0,Simulation,7.0,8.0
Wrath Unleashed,PS2,2004.0,Strategy,6.0,6.0
Divinity II: Ego Draconis,PC,2009.0,Role-Playing,7.7,125.0
Commandos 2: Men of Courage,XB,2002.0,Strategy,8.4,5.0
Emergency 2012,PC,2010.0,Simulation,6.2,12.0
Overlord: Minions,DS,2009.0,Puzzle,5.5,4.0
Fairy Fencer F: Advent Dark Force,PS4,2015.0,Role-Playing,6.2,34.0
Hearts of Iron III,PC,2009.0,Strategy,7.1,233.0
Kengo: Legend of The 9,X360,2006.0,Fighting,4.1,14.0
Romance of the Three Kingdoms XI,PS2,2007.0,Strategy,8.4,8.0
Hammerin' Hero,PSP,2008.0,Action,7.3,8.0
Dark Souls III,PC,2016.0,Role-Playing,8.6,1848.0
TMNT: Mutant Melee,GC,2005.0,Fighting,2.8,4.0
Combat: Task Force 121,XB,2005.0,Shooter,8.5,4.0
Circus Maximus: Chariot Wars,XB,2002.0,Racing,5.0,4.0
Serious Sam: Next Encounter,PS2,2004.0,Shooter,7.8,17.0
Tom Clancy's Ghost Recon 2,GC,2005.0,Shooter,1.4,11.0
Port Royale 3,PS3,,Simulation,8.9,9.0
Monster Racers,DS,2009.0,Racing,9.0,5.0
Speed Zone,Wii,2009.0,Racing,3.8,11.0
James Cameron's Dark Angel,XB,2002.0,Action,8.3,6.0
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007.0,Racing,5.9,10.0
Dream Trigger 3D,3DS,,Shooter,6.3,29.0
Jumper: Griffin's Story,PS2,2008.0,Action,4.2,5.0
Operation Darkness,X360,2007.0,Role-Playing,7.0,21.0
Galerians: Ash,PS2,2002.0,Adventure,7.9,11.0
Dead Island: Riptide,PC,,Action,6.0,441.0
R-Type Command,PSP,2007.0,Strategy,6.5,6.0
Haunting Ground,PS2,2005.0,Action,8.8,44.0
Grand Kingdom,PS4,2015.0,Role-Playing,8.1,63.0
Robocalypse,DS,2008.0,Strategy,8.6,18.0
Homie Rollerz,DS,2008.0,Racing,2.4,12.0
Escape Dead Island,X360,2014.0,Action,3.8,74.0
Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,7.0,25.0
SimCity 4: Deluxe Edition,PC,2003.0,Simulation,8.3,37.0
CSI: Dark Motives,DS,2007.0,Adventure,6.7,6.0
Romance of the Three Kingdoms IX,PS2,2003.0,Strategy,8.9,10.0
Second Sight,XB,2004.0,Adventure,8.0,6.0
Operation Flashpoint: Red River,PC,2011.0,Shooter,4.9,103.0
Vanguard Bandits,PS,1998.0,Strategy,7.4,15.0
MLB Front Office Manager,X360,2009.0,Sports,4.6,10.0
Child of Light,PSV,2014.0,Role-Playing,7.8,108.0
Silent Hill: Origins,PS2,2008.0,Action,7.4,59.0
Resident Evil: Revelations 2,X360,2015.0,Action,6.6,48.0
Harry Potter and the Sorcerer's Stone,XB,2003.0,Action,6.0,5.0
McFarlane's Evil Prophecy,PS2,,Action,3.2,5.0
Damnation,X360,2009.0,Shooter,5.6,50.0
Samurai Warriors,XB,2004.0,Action,9.0,5.0
FIFA Soccer 2004,GC,2003.0,Sports,6.2,12.0
Record of Agarest War,PS3,2007.0,Role-Playing,6.8,34.0
Dave Mirra BMX Challenge,PSP,2006.0,Sports,4.6,10.0
Rayman 3: Hoodlum Havoc,GC,2003.0,Platform,8.3,21.0
Tony Hawk's Pro Skater 5,X360,2015.0,Sports,2.8,10.0
Ghost in the Shell: Stand Alone Complex,PSP,2005.0,Adventure,7.4,14.0
Open Season,Wii,2006.0,Platform,5.6,7.0
Drake of the 99 Dragons,XB,,Shooter,1.8,37.0
BlazBlue: Chrono Phantasma,PSV,2014.0,Fighting,7.8,28.0
Crimson Sea 2,PS2,2004.0,Action,8.3,6.0
Tokyo Twilight Ghost Hunters,PSV,2014.0,Role-Playing,7.0,16.0
Saint Seiya: Brave Soldiers,PS3,2013.0,Fighting,7.4,45.0
Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,8.5,22.0
Digimon World Championship,DS,2008.0,Role-Playing,6.5,13.0
RayStorm,PS,1997.0,Shooter,7.8,4.0
Dynasty Warriors 8: Empires,XOne,2014.0,Action,6.8,15.0
Catwoman,GC,2004.0,Action,6.1,7.0
Colosseum: Road to Freedom,PS2,2005.0,Role-Playing,8.3,17.0
Football Manager 2010,PC,2009.0,Sports,9.0,262.0
Target: Terror,Wii,2008.0,Shooter,2.7,16.0
Mugen Souls Z,PS3,2013.0,Role-Playing,6.4,56.0
BeatMania,PS2,2006.0,Simulation,8.9,11.0
Silpheed: The Lost Planet,PS2,2000.0,Shooter,7.5,4.0
Real Time Conflict: Shogun Empires,DS,2005.0,Strategy,5.6,11.0
Spartan: Total Warrior,GC,2005.0,Action,8.3,15.0
Pitfall: The Lost Expedition,XB,2004.0,Platform,7.8,4.0
River City Ransom EX,GBA,2004.0,Action,8.4,7.0
Bionicle Heroes,X360,2006.0,Shooter,5.9,22.0
Fable: The Lost Chapters,PC,2005.0,Role-Playing,8.7,489.0
Crazy Taxi 2,DC,2001.0,Racing,8.1,29.0
The Sims 2: Seasons,PC,2007.0,Simulation,7.3,29.0
The Testament of Sherlock Holmes,PC,2012.0,Adventure,8.0,128.0
Robot Alchemic Drive,PS2,2002.0,Action,8.2,13.0
Tomb Raider: Legend,DS,2006.0,Action,8.0,7.0
Warhammer: Battle For Atluma,PSP,2006.0,Action,7.4,8.0
Eagle Flight,PS4,2016.0,Adventure,7.8,22.0
Operation: Vietnam,DS,2007.0,Shooter,6.3,4.0
Fighter Maker 2,PS2,2002.0,Fighting,7.8,5.0
Lifeline,PS2,2003.0,Adventure,7.7,9.0
Dragon Valor,PS,1999.0,Role-Playing,8.3,10.0
NHL 2005,GC,2004.0,Sports,5.6,5.0
Microsoft Flight Simulator 2004: A Century of Flight,PC,2003.0,Simulation,8.2,49.0
Anubis II,Wii,2007.0,Platform,2.7,28.0
Goodbye Deponia,PC,2013.0,Adventure,7.9,171.0
The Book of Unwritten Tales 2,PS4,2015.0,Adventure,8.6,7.0
Inversion,PS3,2012.0,Shooter,5.4,43.0
Ultimate Marvel vs. Capcom 3,X360,2011.0,Fighting,6.2,85.0
The Powerpuff Girls: Relish Rampage,GC,2002.0,Action,7.6,5.0
Army Men: RTS,GC,2004.0,Strategy,8.5,4.0
Assassin's Creed Chronicles,PSV,2016.0,Action,8.0,24.0
Dragoneer's Aria,PSP,2007.0,Role-Playing,6.0,7.0
N+,DS,2007.0,Platform,7.4,20.0
Obscure,PS2,2004.0,Adventure,8.9,39.0
Sega Soccer Slam,GC,2002.0,Sports,7.7,7.0
Deep Labyrinth,DS,2006.0,Action,8.8,4.0
Spawn: Armageddon,GC,2003.0,Action,7.2,9.0
God Hand,PS2,2006.0,Action,7.7,165.0
Legends of Wrestling II,GBA,2002.0,Fighting,3.7,10.0
Jurassic Park: Operation Genesis,XB,2003.0,Simulation,8.8,19.0
RedCard 20-03,PS2,2002.0,Sports,9.0,6.0
Future Tactics: The Uprising,PS2,2004.0,Strategy,6.0,6.0
Driver: Parallel Lines,XB,2006.0,Racing,4.6,17.0
Top Gun,PS3,2011.0,Simulation,4.4,5.0
Batman: Rise of Sin Tzu,GBA,2003.0,Action,6.8,4.0
Dragon Ball Z: Battle of Z,X360,2014.0,Fighting,5.1,44.0
World Racing,XB,2003.0,Racing,8.1,8.0
Resident Evil 5,PC,2009.0,Action,7.1,597.0
X-Men: The Official Game,GBA,2006.0,Action,9.3,6.0
The King of Fighters 02/03,PS2,2005.0,Fighting,8.8,14.0
Port Royale 3,X360,,Simulation,4.5,6.0
Sly 2: Band of Thieves,PS3,2010.0,Platform,7.4,23.0
Armored Core: Nine Breaker,PS2,2004.0,Simulation,8.2,5.0
Terraria,PS4,2014.0,Action,7.9,47.0
Cabela's Big Game Hunter 2005 Adventures,GC,2004.0,Sports,8.8,9.0
Worms 3D,GC,2003.0,Strategy,7.6,19.0
BlazBlue: Chrono Phantasma Extend,XOne,2015.0,Action,6.3,4.0
TRON: Evolution,PC,2010.0,Action,6.0,25.0
Pac-Man and the Ghostly Adventures 2,WiiU,2014.0,Adventure,7.0,9.0
The Guided Fate Paradox,PS3,2013.0,Role-Playing,7.8,66.0
Mayhem 3D,X360,2011.0,Racing,8.6,9.0
Alex Rider: Stormbreaker,DS,,Action,6.1,10.0
WipEout HD Fury,PS3,2009.0,Racing,8.4,115.0
Fallout: Brotherhood of Steel,PS2,2004.0,Role-Playing,4.1,51.0
"Flower, Sun, and Rain",DS,2008.0,Adventure,7.1,15.0
Gunstar Super Heroes,GBA,2005.0,Shooter,8.5,13.0
Cities XL 2012,PC,2011.0,Strategy,5.6,95.0
Worms Forts: Under Siege,XB,2004.0,Strategy,8.0,6.0
Full Spectrum Warrior: Ten Hammers,PS2,2006.0,Strategy,8.0,5.0
Natural Doctrine,PSV,2014.0,Role-Playing,7.5,29.0
Prince of Persia: The Fallen King,DS,2008.0,Action,6.0,9.0
NHL Hitz Pro,XB,2003.0,Sports,8.8,12.0
Broken Sword 5: The Serpent's Curse,PS4,2015.0,Adventure,7.2,23.0
Alan Wake,PC,2012.0,Action,8.0,1473.0
Risen 3: Titan Lords,X360,2014.0,Role-Playing,4.4,69.0
Steambot Chronicles: Battle Tournament,PSP,2008.0,Fighting,6.3,8.0
Wings of War,XB,2004.0,Simulation,5.0,5.0
187: Ride or Die,XB,2005.0,Racing,6.9,8.0
RPG Maker 3,PS2,2004.0,Role-Playing,7.9,14.0
Kabuki Warriors,XB,2001.0,Action,2.5,12.0
Age of Empires III: The Asian Dynasties,PC,2007.0,Strategy,8.5,71.0
IL-2 Sturmovik: Birds of Prey,DS,2009.0,Simulation,2.4,5.0
NanoBreaker,PS2,2005.0,Action,6.7,11.0
Bionicle,XB,2003.0,Action,1.5,4.0
GRID 2,PC,2013.0,Racing,5.7,571.0
Cabela's Trophy Bucks,Wii,2008.0,Sports,6.0,5.0
Criminal Girls: Invite Only,PSV,2013.0,Role-Playing,6.7,37.0
Miami Vice: The Game,PSP,2006.0,Shooter,7.0,12.0
Samurai Warriors Chronicles 3,PSV,2014.0,Action,7.9,14.0
BMX XXX,GC,2002.0,Sports,5.0,7.0
One Piece: Unlimited World Red,WiiU,2014.0,Action,7.8,43.0
Aggressive Inline,XB,2002.0,Sports,7.7,7.0
Insecticide,DS,2008.0,Action,7.0,5.0
XGRA: Extreme G Racing Association,PS2,2003.0,Racing,8.6,8.0
Mario vs. Donkey Kong: Tipping Stars,3DS,2015.0,Puzzle,7.5,48.0
Tournament of Legends,Wii,2010.0,Fighting,6.9,11.0
Escape from Bug Island,Wii,2006.0,Action,5.0,25.0
Gradius Collection,PSP,2006.0,Shooter,8.5,4.0
Fist of the North Star: Ken's Rage 2,X360,2012.0,Fighting,7.1,20.0
Gallop Racer 2004,PS2,2004.0,Sports,8.7,12.0
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004.0,Shooter,7.8,10.0
F1 2001,XB,2001.0,Racing,5.5,8.0
Crimson Gem Saga,PSP,2008.0,Role-Playing,7.5,30.0
Monster Tale,DS,2011.0,Platform,8.0,15.0
Legend of the Dragon,Wii,2007.0,Fighting,4.8,5.0
Cel Damage,GC,2002.0,Racing,6.8,11.0
Mirror's Edge Catalyst,PC,2016.0,Platform,4.4,606.0
Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,4.2,10.0
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,Action,6.2,6.0
Tokobot,PSP,2005.0,Platform,7.3,8.0
Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,5.8,10.0
Odin Sphere: Leifthrasir,PS3,2016.0,Role-Playing,7.0,29.0
Assetto Corsa,PS4,2016.0,Racing,6.2,70.0
NHL 2K9,Wii,2008.0,Sports,5.4,19.0
"Warhammer 40,000: Squad Command",DS,2007.0,Strategy,7.9,16.0
Johnny Test,DS,2011.0,Platform,0.9,7.0
One Piece: Burning Blood,XOne,2016.0,Fighting,5.8,12.0
TrackMania Turbo,XOne,2016.0,Action,7.7,27.0
Pro Evolution Soccer 2015,PC,2014.0,Sports,5.8,173.0
Zero Escape: Zero Time Dilemma,PSV,2016.0,Adventure,8.3,116.0
Bionicle Heroes,DS,2006.0,Shooter,6.4,15.0
Mystic Heroes,PS2,2002.0,Action,8.6,14.0
Jurassic Park III: Park Builder,GBA,2001.0,Simulation,8.0,5.0
Unchained Blades ,PSP,2011.0,Role-Playing,7.5,15.0
Showtime Championship Boxing,Wii,2007.0,Fighting,4.7,10.0
Generator Rex: Agent of Providence,X360,2011.0,Action,4.0,6.0
Steins;Gate,PS3,2012.0,Adventure,8.7,51.0
Nights of Azure,PS4,2015.0,Action,7.6,71.0
Age of Empires Online,PC,2011.0,Strategy,5.6,186.0
Earth Defense Force 2017 Portable,PSV,2012.0,Action,7.9,31.0
Atelier Iris 2: The Azoth Of Destiny,PS2,2005.0,Role-Playing,7.8,14.0
Lego Batman 3: Beyond Gotham,PC,2014.0,Action,6.8,21.0
From The Abyss,DS,2008.0,Role-Playing,8.0,5.0
The LEGO Movie Videogame,PC,2014.0,Action,6.8,33.0
DuckTales: Remastered,WiiU,2013.0,Action,7.9,100.0
Giants: Citizen Kabuto,PS2,2001.0,Shooter,6.9,8.0
MX vs. ATV Supercross,X360,2014.0,Racing,4.8,14.0
Grand Kingdom,PSV,2015.0,Role-Playing,8.8,33.0
Guilty Gear XX Accent Core Plus,PS2,2008.0,Fighting,8.0,7.0
LEGO Batman: The Videogame,PC,2008.0,Action,7.8,61.0
Alone in the Dark,PS2,2008.0,Adventure,5.4,24.0
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015.0,Shooter,7.9,51.0
Cold Fear,XB,2005.0,Action,7.6,20.0
The Technomancer,PS4,2016.0,Role-Playing,6.7,116.0
Theme Park,DS,2007.0,Simulation,7.6,14.0
Call of Cthulhu: Dark Corners of the Earth,XB,2005.0,Adventure,8.1,37.0
Blur,PC,2010.0,Racing,7.4,177.0
The Next BIG Thing,PC,2011.0,Adventure,7.9,35.0
Alien Syndrome,Wii,2007.0,Role-Playing,7.1,23.0
Vexx,GC,2003.0,Platform,7.3,6.0
Secret Files: Tunguska,Wii,2008.0,Adventure,7.6,8.0
EverQuest II: Destiny of Velious,PC,2011.0,Role-Playing,7.4,5.0
Unreal Tournament III,PC,2007.0,Shooter,8.0,523.0
Disney Sports Skateboarding,GC,2002.0,Sports,4.7,6.0
Pro Evolution Soccer 2012,PS2,2011.0,Action,8.2,11.0
Terminator 3: The Redemption,XB,2004.0,Shooter,8.6,5.0
Arkanoid DS,DS,2007.0,Puzzle,7.0,5.0
Call of Duty 2,PC,2005.0,Shooter,8.4,626.0
Big Bang Mini,DS,2009.0,Shooter,8.2,26.0
Serious Sam II,XB,2005.0,Shooter,6.7,11.0
Song of the Deep,XOne,2016.0,Action,6.9,20.0
Digimon All-Star Rumble,X360,2014.0,Fighting,5.7,10.0
Dead Rising 2: Off the Record,PC,2011.0,Action,5.3,54.0
ICO,PS3,2011.0,Action,7.4,27.0
The Witcher,PC,2007.0,Role-Playing,8.8,1116.0
Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015.0,Role-Playing,8.0,14.0
Coded Arms: Contagion,PSP,2007.0,Shooter,6.6,28.0
Foster's Home for Imaginary Friends: Imagination Invaders,DS,2007.0,Adventure,7.2,6.0
S.T.A.L.K.E.R.: Call of Pripyat,PC,2009.0,Shooter,8.7,602.0
Create,PC,2010.0,Action,6.8,9.0
Cabela's Dangerous Hunts: Ultimate Challenge,PSP,2006.0,Sports,4.0,4.0
Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,3.1,12.0
Commandos: Strike Force,PS2,2006.0,Shooter,8.5,11.0
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004.0,Shooter,8.6,11.0
Guilty Gear X: Advance Edition,GBA,2002.0,Fighting,5.9,10.0
Warriors of the Lost Empire,PSP,2007.0,Role-Playing,7.4,12.0
Devil's Third,WiiU,2015.0,Action,6.5,283.0
Star Trek: Tactical Assault,DS,2006.0,Strategy,7.0,10.0
Oddworld: Munch's Oddysee,GBA,2003.0,Platform,2.5,4.0
Broken Sword: The Shadow of the Templars,GBA,2002.0,Adventure,7.8,10.0
Resident Evil - Code: Veronica X,GC,2003.0,Action,8.5,32.0
Zoo Tycoon: Complete Collection,PC,2003.0,Strategy,8.0,8.0
Trapt,PS2,2005.0,Action,7.9,14.0
Lord of Magna: Maiden Heaven,3DS,2014.0,Role-Playing,7.8,36.0
Worms 3D,XB,2003.0,Strategy,8.4,10.0
PoPoLoCrois,PSP,2005.0,Role-Playing,7.4,17.0
Dragon Rage,PS2,2001.0,Shooter,6.4,9.0
Theresia...,DS,2008.0,Adventure,8.0,8.0
Sacred 2: Fallen Angel,PC,2008.0,Role-Playing,6.9,203.0
Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,Action,7.5,4.0
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,Action,7.0,5.0
Jumper: Griffin's Story,X360,2008.0,Action,3.3,30.0
Tron 2.0: Killer App,XB,2004.0,Action,4.3,4.0
The Fast and the Furious,PS2,2006.0,Racing,6.6,24.0
Vampire Rain: Altered Species,PS3,2008.0,Action,3.5,36.0
The History Channel: Battle for the Pacific,X360,2007.0,Shooter,6.1,21.0
Racing Gears Advance,GBA,2004.0,Racing,8.9,9.0
Syphon Filter: Logan's Shadow,PS2,2010.0,Shooter,7.9,9.0
Toy Soldiers: War Chest,XOne,2015.0,Action,8.4,50.0
Inversion,X360,2012.0,Shooter,6.5,72.0
Need for Speed: Shift,PC,2009.0,Racing,5.8,387.0
Mercury Meltdown,PSP,2006.0,Action,7.8,8.0
Exist Archive: The Other Side of the Sky,PSV,2015.0,Role-Playing,8.3,12.0
Zoo Tycoon 2,PC,2004.0,Strategy,8.1,43.0
Brave: A Warrior's Tale,X360,2009.0,Action,5.0,4.0
Fatal Frame,XB,2002.0,Action,8.6,16.0
Urban Chaos: Riot Response,PS2,2006.0,Shooter,7.8,24.0
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,Shooter,4.6,41.0
Ivy the Kiwi?,Wii,2010.0,Puzzle,7.2,12.0
Resident Evil 2,GC,2003.0,Action,8.5,31.0
Catwoman,XB,2004.0,Action,4.6,5.0
Top Gun: Hard Lock,X360,2012.0,Action,3.5,16.0
Warriors Orochi 2,X360,2008.0,Action,8.1,15.0
Mana Khemia: Alchemists of Al-Revis,PS2,2007.0,Role-Playing,7.5,41.0
Street Fighter V,PC,2016.0,Fighting,2.9,431.0
Zone of the Enders: The Fist of Mars,GBA,2001.0,Role-Playing,9.0,9.0
MX vs. ATV Supercross Encore,PS4,2015.0,Sports,4.1,9.0
Gun Showdown,PSP,2006.0,Action,7.6,9.0
Tiger Woods PGA Tour 08,DS,2007.0,Sports,7.6,8.0
Constantine,XB,2005.0,Action,7.1,17.0
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,7.1,7.0
Samurai Shodown Anthology,Wii,2008.0,Fighting,8.2,5.0
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,Shooter,8.4,1088.0
Nanostray,DS,2005.0,Shooter,7.7,19.0
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,8.4,10.0
Tropico 5,X360,2014.0,Simulation,7.2,9.0
Winx Club: Quest for the Codex,DS,2006.0,Action,6.8,6.0
Rugby World Cup 2015,PS4,2015.0,Sports,1.9,39.0
Lost Kingdoms II,GC,2003.0,Role-Playing,9.1,14.0
Aggressive Inline,GC,2002.0,Sports,7.8,5.0
Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,6.9,8.0
Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,6.9,16.0
Hakuoki: Stories of the Shinsengumi,PS3,2010.0,Adventure,6.5,10.0
X-Men: Destiny,DS,2011.0,Action,5.6,7.0
The Sims 2: University,PC,2005.0,Simulation,7.8,49.0
Generation of Chaos,PSP,2005.0,Role-Playing,7.7,18.0
Tokyo Twilight Ghost Hunters,PS3,2014.0,Role-Playing,6.4,17.0
MotorStorm RC,PSV,2012.0,Racing,6.8,123.0
Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,7.8,76.0
Tom Clancy's Rainbow Six: Critical Hour,XB,,Shooter,3.6,14.0
Scurge: Hive,DS,2006.0,Action,8.6,5.0
Remember Me,PC,2013.0,Action,7.4,1007.0
NBA Live 07,XB,2006.0,Sports,6.8,13.0
Handball 16,PS4,2015.0,Sports,3.0,4.0
Ride to Hell,X360,2013.0,Racing,1.3,433.0
The Saboteur,PC,2009.0,Action,8.0,236.0
Tom Clancy's Rainbow Six 3,GC,2004.0,Shooter,8.2,5.0
Rocket League,PC,2016.0,Sports,8.2,580.0
V-Rally 3,PS2,2002.0,Racing,7.4,14.0
Mirror's Edge,PC,2009.0,Platform,8.1,1026.0
Titan Quest,PC,2006.0,Role-Playing,8.1,387.0
Amazing Island,GC,2004.0,Strategy,6.6,7.0
Izuna 2: The Unemployed Ninja Returns,DS,2007.0,Role-Playing,7.9,13.0
Gothic 3,PC,2006.0,Role-Playing,7.3,519.0
7 Days to Die,XOne,2016.0,Action,5.2,74.0
Final Fight: Streetwise,PS2,2006.0,Action,6.2,11.0
Speed Kings,XB,2003.0,Racing,8.8,4.0
Rebelstar: Tactical Command,GBA,2005.0,Strategy,9.1,10.0
F1 2010,PC,2010.0,Racing,6.6,99.0
Gladiator: Sword of Vengeance,XB,2003.0,Action,7.1,7.0
Dungeon Keeper 2,PC,1999.0,Action,8.8,100.0
Bombastic,PS2,2002.0,Puzzle,7.2,6.0
Coraline,Wii,2009.0,Action,5.5,8.0
Hearts of Iron IV,PC,2016.0,Strategy,6.9,306.0
Wing Commander: Prophecy,GBA,2003.0,Simulation,8.3,7.0
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006.0,Action,7.2,31.0
Captain America: Super Soldier,Wii,,Action,6.0,6.0
Sega Soccer Slam,XB,2002.0,Sports,8.5,10.0
Enemy Front,PS3,2014.0,Shooter,6.0,75.0
Front Mission Evolved,PC,2010.0,Shooter,5.1,48.0
Dynasty Warriors 5,XB,2005.0,Action,8.0,4.0
The Lost Chronicles of Zerzura,PC,2012.0,Adventure,6.7,15.0
4 Elements,PC,2009.0,Puzzle,7.4,19.0
Murdered: Soul Suspect,PC,2014.0,Action,7.4,379.0
Rez,PS2,2001.0,Shooter,8.3,28.0
Neverland Card Battles,PSP,2008.0,Role-Playing,7.8,12.0
Lufia: The Ruins of Lore,GBA,2002.0,Role-Playing,8.3,8.0
UEFA Euro 2004: Portugal,XB,2004.0,Sports,8.1,9.0
Airline Tycoon 2,PC,2011.0,Simulation,5.5,30.0
Medabots: Infinity,GC,2003.0,Role-Playing,8.0,7.0
IL-2 Sturmovik: Cliffs of Dover,PC,2011.0,Simulation,7.1,114.0
NFL Blitz Pro,XB,2003.0,Sports,6.6,8.0
Black Sigil: Blade of the Exiled,DS,2009.0,Role-Playing,7.5,20.0
Death Jr. II: Root of Evil,PSP,2006.0,Platform,7.3,9.0
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003.0,Sports,8.8,9.0
Mighty No. 9,PS4,2016.0,Platform,3.5,282.0
Samurai Champloo: Sidetracked,PS2,2006.0,Action,7.2,6.0
Dead or Alive Xtreme 3: Fortune,PS4,2016.0,Sports,7.8,110.0
Drill Dozer,GBA,,Platform,8.3,10.0
Medal of Honor: Airborne,PC,2007.0,Shooter,7.3,204.0
Men of War: Assault Squad,PC,2011.0,Strategy,8.2,93.0
Rhapsody: A Musical Adventure,DS,2008.0,Role-Playing,6.8,12.0
Dead Island Definitive Collection,XOne,2016.0,Action,4.9,18.0
PAC-MAN and the Ghostly Adventures,WiiU,2013.0,Platform,6.5,16.0
Virtua Striker 2002,GC,2002.0,Sports,6.0,5.0
UEFA Champions League 2006-2007,X360,2007.0,Sports,8.2,10.0
F1 2015,PC,2015.0,Racing,3.6,63.0
Aliens in the Attic,DS,2009.0,Action,6.0,5.0
Hunted: The Demon's Forge,PC,2011.0,Action,6.6,127.0
Otogi 2: Immortal Warriors,XB,2003.0,Action,8.3,12.0
Legend of Kay,PS2,2005.0,Action,7.3,18.0
Lucha Libre AAA: Heroes del Ring,X360,2010.0,Fighting,6.3,12.0
Piglet's Big Game,GC,2003.0,Platform,8.0,5.0
Tom Clancy's HAWX 2,PC,2010.0,Action,3.8,47.0
Myth Makers: Orbs of Doom,Wii,2007.0,Puzzle,1.1,8.0
Fallout: Brotherhood of Steel,XB,2004.0,Role-Playing,5.5,23.0
IndyCar Series,XB,2003.0,Racing,7.8,5.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016.0,Action,3.4,14.0
Killing Floor 2 ,PS4,2016.0,Shooter,8.0,57.0
Ferrari F355 Challenge,PS2,2002.0,Racing,4.4,5.0
Mortal Kombat X,PC,2015.0,Fighting,5.1,475.0
Cities in Motion,PC,2011.0,Simulation,7.7,105.0
Shifters,PS2,2002.0,Adventure,5.9,8.0
Bladestorm: Nightmare,XOne,2015.0,Action,7.1,8.0
TNA iMPACT: Cross the Line,PSP,2010.0,Fighting,6.5,4.0
Sacred 3,X360,2014.0,Role-Playing,4.1,42.0
Venetica,PC,2009.0,Role-Playing,6.8,51.0
Operation Flashpoint: Dragon Rising,PC,2009.0,Shooter,4.9,539.0
Wasteland 2,XOne,2015.0,Role-Playing,7.1,56.0
DoDonPachi Resurrection,X360,2010.0,Shooter,8.6,16.0
MorphX,X360,2010.0,Shooter,6.6,15.0
Sigma Star Saga,GBA,2005.0,Role-Playing,8.2,6.0
FIFA Soccer 2004,GBA,2003.0,Sports,7.9,9.0
The Bureau: XCOM Declassified,PC,2013.0,Shooter,6.5,621.0
Nanostray 2,DS,2008.0,Shooter,7.8,8.0
Dokapon Journey,DS,2008.0,Role-Playing,7.0,8.0
Metal Slug Anthology,PSP,2007.0,Shooter,7.4,25.0
Back to the Future: The Game,Wii,2011.0,Adventure,4.1,9.0
Phantom Crash,XB,2002.0,Simulation,8.3,14.0
Yanya Caballista: City Skater,PS2,2001.0,Sports,6.3,7.0
The Typing of the Dead,DC,2000.0,Shooter,7.8,12.0
Tenchu: Dark Secret,DS,2006.0,Action,5.1,7.0
Second Sight,GC,2004.0,Adventure,8.5,13.0
SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,2013.0,Shooter,6.2,18.0
Rave Master,GC,2002.0,Fighting,6.3,4.0
Bejeweled Twist,PC,2008.0,Puzzle,7.3,11.0
GRID,DS,,Racing,8.1,15.0
Steins;Gate 0,PS4,2015.0,Adventure,8.3,29.0
Ivy the Kiwi?,DS,2010.0,Puzzle,6.3,4.0
Alias,XB,2004.0,Action,6.0,4.0
OutRun 2006: Coast 2 Coast,PS2,2006.0,Racing,8.8,17.0
Arx Fatalis,XB,2003.0,Role-Playing,8.2,6.0
Ride,PS3,2015.0,Racing,4.8,4.0
Dr. Seuss: Green Eggs and Ham,GBA,2003.0,Action,9.0,21.0
Guilty Gear Dust Strikers,DS,2006.0,Fighting,5.8,9.0
